Donation Id,Donor ID,Received Date,Created At,Amount,Deductible Amount,Total Donation Amount,Splits,Fund,Donation Type,Check Number,Check Date,Check Memo,Memo,Source,Transaction ID,Transaction Net,Letter Sent,Email Sent,Is Company?
9930577,9135026,28-Jun-21,"Monday, June 28, 2021 at 11:05 PM",54,54,54,$54.00 for General Support (In memory of Tom Mott),General Support,Online Donation,,,,In memory of Tom Mott,Individual Contributions,,54,,,FALSE
9931540,8796400,29-Jun-21,"Tuesday, June 29, 2021 at 09:48 PM",67,67,67,$67.00 for General Support (Community store earnings),General Support,Cash,,,,Community store earnings,Individual Contributions,,67,,,FALSE
9932240,8301586,29-Jun-21,"Wednesday, June 30, 2021 at 05:25 PM",50,50,50,$50.00 for General Support (Monthly),General Support,Online Donation,,,,Monthly,Individual Contributions,,50,,,FALSE
9933317,8715102,30-Jun-21,"Thursday, July 01, 2021 at 06:13 PM",20.76,20.76,20.76,$20.76 for General Support (Monthly),General Support,Online Donation,,,,Monthly,Individual Contributions,,20.76,,,FALSE
9933320,6590912,30-Jun-21,"Thursday, July 01, 2021 at 06:16 PM",37.11,37.11,37.11,$37.11 for General Support (Monthly),General Support,Online Donation,,,,Monthly,Individual Contributions,,37.11,,,FALSE
9933322,8672997,30-Jun-21,"Thursday, July 01, 2021 at 06:18 PM",10,10,10,$10.00 for General Support (Monthly),General Support,Online Donation,,,,Monthly,Individual Contributions,,10,,,FALSE
9933356,635138,1-Jul-21,"Thursday, July 01, 2021 at 06:35 PM",20,20,20,$20.00 for General Support (Monthly),General Support,Online Donation,,,,Monthly,Individual Contributions,,20,,,FALSE
9933473,9113504,1-Jul-21,"Thursday, July 01, 2021 at 08:53 PM",25.2,25.2,25.2,$25.20 for General Support,General Support,Online Donation,,,,,Individual Contributions,,25.2,,,FALSE
9933474,8683839,1-Jul-21,"Thursday, July 01, 2021 at 09:01 PM",10.53,10.53,10.53,$10.53 for General Support (Monthly),General Support,Online Donation,,,,Monthly,Individual Contributions,,10.53,,,FALSE
9933478,1098438,1-Jul-21,"Thursday, July 01, 2021 at 09:17 PM",59,59,59,$59.00 for General Support (HH 2020 - Monthly),General Support,Online Donation,,,,HH 2020 - Monthly,Individual Contributions,,59,,,FALSE
9933481,491194,1-Jul-21,"Thursday, July 01, 2021 at 09:20 PM",2500,2500,2500,"$2,500.00 for Event Registration (HH 2021 Sponsorship)",Event Registration,Check,1754,28-Jun-21,"Paid by 4 church members: Pastor Heather Riggs, Francie Naftzger, Norma Campbell, Debra Payne",HH 2021 Sponsorship,Churches & Clubs,,2500,,,TRUE
9933487,8542967,1-Jul-21,"Thursday, July 01, 2021 at 09:25 PM",25,25,25,$25.00 for General Support (Bi- Monthly),General Support,Check,721881751,24-Jun-21,,Bi- Monthly,Individual Contributions,,25,,,FALSE
9933494,9135695,1-Jul-21,"Thursday, July 01, 2021 at 09:33 PM",100,100,100,$100.00 for General Support (In memory of Tom Mott),General Support,Check,6819,24-Jun-21,,In memory of Tom Mott,Individual Contributions,,100,"Thursday, July 01, 2021 at 09:45 PM",,TRUE
9936813,8796400,1-Jul-21,"Tuesday, July 06, 2021 at 07:30 PM",30,30,30,$30.00 for General Support (Community store earnings),General Support,Cash,,,,Community store earnings,Individual Contributions,,30,,,FALSE
9936884,8662786,3-Jul-21,"Tuesday, July 06, 2021 at 08:42 PM",100.8,100.8,100.8,$100.80 for General Support (Monthly),General Support,Online Donation,,,,Monthly,Individual Contributions,,100.8,,,FALSE
9936885,9085047,5-Jul-21,"Tuesday, July 06, 2021 at 08:42 PM",25.87,25.87,25.87,$25.87 for General Support (Monthly),General Support,Online Donation,,,,Monthly,Individual Contributions,,25.87,,,FALSE
9936886,6928123,6-Jul-21,"Tuesday, July 06, 2021 at 08:45 PM",300,300,300,$300.00 for General Support (Monthly),General Support,Online Donation,,,,Monthly,Individual Contributions,,300,,,TRUE
9936888,8676670,6-Jul-21,"Tuesday, July 06, 2021 at 08:47 PM",10.53,10.53,10.53,$10.53 for General Support (Monthly),General Support,Online Donation,,,,Monthly,Individual Contributions,,10.53,,,FALSE
9938326,8669536,6-Jul-21,"Wednesday, July 07, 2021 at 06:51 PM",25.87,25.87,25.87,$25.87 for General Support (Monthly),General Support,Online Donation,,,,Monthly,Individual Contributions,,25.87,,,FALSE
9938332,8670494,6-Jul-21,"Wednesday, July 07, 2021 at 06:56 PM",25.87,25.87,25.87,$25.87 for General Support (Monthly),General Support,Online Donation,,,,Monthly,Individual Contributions,,25.87,,,FALSE
9939194,8673391,7-Jul-21,"Thursday, July 08, 2021 at 06:12 PM",103.63,103.63,103.63,$103.63 for General Support,General Support,Online Donation,,,,,Individual Contributions,,103.63,,,FALSE
9939634,6603958,8-Jul-21,"Thursday, July 08, 2021 at 11:29 PM",500,500,500,$500.00 for General Support (Spring Appeal),General Support,Check,3043,30-Jun-21,,Spring Appeal,Individual Contributions,,500,"Thursday, July 08, 2021 at 11:33 PM",,FALSE
9939638,1524132,8-Jul-21,"Thursday, July 08, 2021 at 11:36 PM",500,500,500,$500.00 for General Support,General Support,Check,7486,6-Jul-21,,,Individual Contributions,,500,"Thursday, July 08, 2021 at 11:38 PM",,FALSE
9939644,6154796,8-Jul-21,"Thursday, July 08, 2021 at 11:47 PM",200,200,200,$200.00 for General Support (Rent July),General Support,Check,1488,29-Jun-21,,Rent July,Churches & Clubs,,200,,,TRUE
9942601,5353530,4-Jul-21,"Monday, July 12, 2021 at 08:46 PM",102.56,102.56,102.56,$102.56 for General Support,General Support,Online Donation,,,,,Individual Contributions,,102.56,,,FALSE
9942612,1611485,5-Jul-21,"Monday, July 12, 2021 at 09:07 PM",250,250,250,$250.00 for General Support,General Support,Online Donation,,,,,Individual Contributions,,250,,,FALSE
9942614,8662763,7-Jul-21,"Monday, July 12, 2021 at 09:14 PM",102.56,102.56,102.56,$102.56 for General Support,General Support,Online Donation,,,,,Individual Contributions,,102.56,,,FALSE
9942615,9097379,10-Jul-21,"Monday, July 12, 2021 at 09:19 PM",100,100,100,$100.00 for General Support (Monthly),General Support,Online Donation,,,,Monthly,Individual Contributions,,100,,,FALSE
9942616,9109614,11-Jul-21,"Monday, July 12, 2021 at 09:20 PM",102.56,102.56,102.56,$102.56 for General Support (Monthly),General Support,Online Donation,,,,Monthly,Individual Contributions,,102.56,,,FALSE
9942619,8304954,11-Jul-21,"Monday, July 12, 2021 at 09:24 PM",10000,10000,10000,"$10,000.00 for Targeted Donations (Phase 1 Expansion)",Targeted Donations,Check,1100,9-Jul-21,,Phase 1 Expansion,Individual Contributions,,10000,"Monday, July 12, 2021 at 09:57 PM",,FALSE
9942627,2930120,12-Jul-21,"Monday, July 12, 2021 at 09:33 PM",8233.52,8233.52,8233.52,"$8,233.52 for General Support (DHS O612 063021)",General Support,Check,103006,8-Jul-21,,DHS O612 063021,Foundations/Grants/Government,,8233.52,,,TRUE
9942628,8693951,12-Jul-21,"Monday, July 12, 2021 at 09:33 PM",25,25,25,$25.00 for General Support (Monthly),General Support,Check,35496956,6-Jul-21,,Monthly,Individual Contributions,,25,,,FALSE
9942629,5859050,12-Jul-21,"Monday, July 12, 2021 at 09:36 PM",100,100,100,$100.00 for General Support (Monthly),General Support,Check,184639325,6-Jul-21,,Monthly,Individual Contributions,,100,,,FALSE
